,client_id,age,job,marital,education,credit_default,mortgage
34826,34826,59,management,married,basic_4y,False,False
34827,34827,28,student,single,university_degree,False,False
34828,34828,25,management,married,university_degree,False,False
34829,34829,26,housemaid,single,unknown,False,True
34830,34830,30,blue-collar,married,professional_course,False,True
34831,34831,30,management,single,basic_9y,False,True
34832,34832,30,admin_,single,high_school,False,True
34833,34833,32,admin_,single,unknown,False,True
34834,34834,31,admin_,single,university_degree,False,True
34835,34835,23,blue-collar,single,unknown,False,False
34836,34836,32,services,divorced,high_school,False,True
34837,34837,55,blue-collar,married,professional_course,False,False
34838,34838,35,blue-collar,single,basic_9y,False,True
34839,34839,26,blue-collar,single,high_school,False,False
34840,34840,32,technician,single,professional_course,False,False
34841,34841,21,services,single,high_school,False,False
34842,34842,34,blue-collar,married,professional_course,False,True
34843,34843,34,technician,divorced,professional_course,False,True
34844,34844,24,services,single,high_school,False,False
34845,34845,34,admin_,single,university_degree,False,True
34846,34846,37,admin_,single,high_school,False,True
34847,34847,23,admin_,single,unknown,False,True
34848,34848,24,blue-collar,married,basic_9y,False,False
34849,34849,28,services,single,high_school,False,True
34850,34850,32,blue-collar,married,basic_4y,False,True
34851,34851,44,admin_,married,high_school,False,True
34852,34852,28,admin_,single,university_degree,False,False
34853,34853,36,admin_,single,high_school,False,True
34854,34854,29,admin_,single,high_school,False,False
34855,34855,29,technician,single,university_degree,False,False
34856,34856,42,entrepreneur,married,high_school,False,True
34857,34857,31,technician,single,university_degree,False,True
34858,34858,24,blue-collar,married,basic_9y,False,False
34859,34859,32,management,single,professional_course,False,False
34860,34860,29,blue-collar,divorced,basic_4y,False,False
34861,34861,27,admin_,married,university_degree,False,True
34862,34862,29,blue-collar,married,basic_9y,False,True
34863,34863,28,blue-collar,married,basic_9y,False,True
34864,34864,28,blue-collar,married,basic_9y,False,True
34865,34865,31,admin_,single,high_school,False,True
34866,34866,35,technician,married,professional_course,False,True
34867,34867,34,self-employed,single,professional_course,False,True
34868,34868,28,blue-collar,single,basic_6y,False,True
34869,34869,23,admin_,single,high_school,False,True
34870,34870,26,technician,single,basic_9y,False,False
34871,34871,29,blue-collar,single,unknown,False,True
34872,34872,34,admin_,married,university_degree,False,True
34873,34873,41,management,married,university_degree,False,False
34874,34874,33,blue-collar,married,basic_6y,False,True
34875,34875,40,admin_,divorced,high_school,False,True
34876,34876,54,retired,divorced,university_degree,False,True
34877,34877,45,entrepreneur,married,basic_9y,False,True
34878,34878,32,admin_,single,high_school,False,False
34879,34879,39,entrepreneur,single,university_degree,False,False
34880,34880,39,blue-collar,single,unknown,False,True
34881,34881,51,technician,married,basic_9y,False,True
34882,34882,29,admin_,married,basic_6y,False,True
34883,34883,32,technician,single,professional_course,False,True
34884,34884,39,entrepreneur,single,university_degree,False,True
34885,34885,28,entrepreneur,married,basic_9y,False,False
34886,34886,53,services,married,university_degree,False,False
34887,34887,34,admin_,single,high_school,False,True
34888,34888,35,blue-collar,married,basic_4y,False,True
34889,34889,39,entrepreneur,single,university_degree,False,True
34890,34890,31,admin_,single,university_degree,False,False
34891,34891,31,admin_,single,university_degree,False,True
34892,34892,28,admin_,married,high_school,False,False
34893,34893,33,services,married,high_school,False,True
34894,34894,30,admin_,single,university_degree,False,False
34895,34895,28,entrepreneur,married,basic_9y,False,True
34896,34896,30,admin_,single,university_degree,False,True
34897,34897,54,management,married,university_degree,False,True
34898,34898,39,technician,single,high_school,False,True
34899,34899,54,management,married,university_degree,False,True
34900,34900,31,blue-collar,single,basic_4y,False,True
34901,34901,42,services,married,high_school,False,False
34902,34902,29,blue-collar,single,basic_9y,False,True
34903,34903,35,blue-collar,divorced,basic_9y,False,False
34904,34904,30,management,married,university_degree,False,False
34905,34905,34,blue-collar,married,basic_4y,False,False
34906,34906,22,technician,single,university_degree,False,False
34907,34907,27,technician,single,unknown,False,False
34908,34908,36,blue-collar,single,basic_9y,False,True
34909,34909,24,blue-collar,single,basic_9y,False,True
34910,34910,29,blue-collar,divorced,high_school,False,True
34911,34911,32,services,single,high_school,False,False
34912,34912,42,admin_,married,high_school,False,True
34913,34913,45,admin_,married,university_degree,False,True
34914,34914,30,admin_,single,university_degree,False,False
34915,34915,43,entrepreneur,married,professional_course,False,True
34916,34916,45,admin_,married,university_degree,False,True
34917,34917,45,admin_,married,university_degree,False,True
34918,34918,29,blue-collar,divorced,high_school,False,False
34919,34919,39,technician,divorced,high_school,False,True
34920,34920,39,technician,divorced,professional_course,False,True
34921,34921,27,blue-collar,single,basic_6y,False,False
34922,34922,27,admin_,married,high_school,False,False
34923,34923,30,blue-collar,single,basic_9y,False,True
34924,34924,56,management,married,university_degree,False,True
34925,34925,44,blue-collar,married,high_school,False,True
34926,34926,41,blue-collar,married,basic_4y,False,True
34927,34927,46,services,married,high_school,False,True
34928,34928,41,entrepreneur,divorced,unknown,False,False
34929,34929,34,services,married,high_school,False,True
34930,34930,41,entrepreneur,divorced,unknown,False,False
34931,34931,39,blue-collar,married,basic_6y,False,False
34932,34932,28,blue-collar,single,basic_6y,False,True
34933,34933,29,blue-collar,divorced,high_school,False,True
34934,34934,41,entrepreneur,divorced,unknown,False,True
34935,34935,55,services,married,high_school,False,False
34936,34936,30,retired,single,basic_9y,False,False
34937,34937,29,blue-collar,divorced,unknown,False,False
34938,34938,34,blue-collar,married,basic_9y,False,False
34939,34939,45,services,married,high_school,False,True
34940,34940,24,blue-collar,single,basic_9y,False,False
34941,34941,41,blue-collar,married,basic_6y,False,True
34942,34942,51,technician,married,professional_course,False,True
34943,34943,50,blue-collar,married,basic_4y,False,False
34944,34944,43,blue-collar,married,high_school,False,True
34945,34945,25,blue-collar,single,basic_9y,False,False
34946,34946,52,self-employed,divorced,university_degree,False,True
34947,34947,33,admin_,married,high_school,False,True
34948,34948,34,admin_,married,university_degree,False,False
34949,34949,53,blue-collar,divorced,basic_4y,False,True
34950,34950,41,blue-collar,single,basic_9y,False,False
34951,34951,56,services,married,high_school,False,True
34952,34952,56,services,married,high_school,False,False
34953,34953,42,self-employed,married,professional_course,False,True
34954,34954,42,self-employed,married,professional_course,False,False
34955,34955,34,technician,divorced,professional_course,False,False
34956,34956,34,admin_,married,university_degree,False,True
34957,34957,56,services,married,high_school,False,False
34958,34958,34,technician,divorced,professional_course,False,True
34959,34959,25,technician,single,basic_9y,False,True
34960,34960,56,services,married,high_school,False,True
34961,34961,39,technician,divorced,university_degree,False,False
34962,34962,59,admin_,divorced,university_degree,False,False
34963,34963,33,admin_,married,university_degree,False,True
34964,34964,35,blue-collar,married,basic_4y,False,False
34965,34965,43,services,married,basic_6y,False,True
34966,34966,25,blue-collar,single,basic_4y,False,True
34967,34967,56,blue-collar,married,basic_9y,False,True
34968,34968,34,technician,divorced,professional_course,False,True
34969,34969,35,services,single,high_school,False,False
34970,34970,42,self-employed,married,professional_course,False,False
34971,34971,40,entrepreneur,married,high_school,False,False
34972,34972,39,blue-collar,married,basic_9y,False,True
34973,34973,30,technician,single,professional_course,False,True
34974,34974,46,services,divorced,basic_4y,False,False
34975,34975,55,admin_,married,high_school,False,True
34976,34976,59,admin_,divorced,university_degree,False,True
34977,34977,36,technician,married,professional_course,False,True
34978,34978,29,admin_,single,university_degree,False,True
34979,34979,27,technician,single,professional_course,False,True
34980,34980,39,blue-collar,married,basic_9y,False,True
34981,34981,53,services,married,basic_6y,False,False
34982,34982,53,services,married,basic_6y,False,True
34983,34983,46,admin_,married,high_school,False,True
34984,34984,37,unemployed,married,university_degree,False,False
34985,34985,33,blue-collar,single,basic_4y,False,True
34986,34986,27,blue-collar,married,basic_9y,False,False
34987,34987,44,management,married,university_degree,False,True
34988,34988,55,blue-collar,married,professional_course,False,True
34989,34989,29,blue-collar,married,basic_6y,False,False
34990,34990,26,technician,married,professional_course,False,True
34991,34991,28,technician,single,professional_course,False,True
34992,34992,32,admin_,single,university_degree,False,False
34993,34993,38,blue-collar,married,basic_4y,False,True
34994,34994,35,management,single,university_degree,False,True
34995,34995,30,services,single,high_school,False,True
34996,34996,37,admin_,single,high_school,False,True
34997,34997,52,blue-collar,married,basic_9y,False,True
34998,34998,30,services,single,high_school,False,True
34999,34999,47,blue-collar,married,high_school,False,True
35000,35000,47,blue-collar,married,high_school,False,True
35001,35001,39,admin_,divorced,high_school,False,False
35002,35002,44,self-employed,married,university_degree,False,True
35003,35003,45,blue-collar,single,high_school,False,True
35004,35004,54,services,single,basic_6y,False,True
35005,35005,43,blue-collar,divorced,basic_9y,False,False
35006,35006,34,housemaid,married,high_school,False,True
35007,35007,50,services,married,high_school,False,True
35008,35008,58,admin_,married,basic_4y,False,False
35009,35009,45,blue-collar,single,high_school,False,False
35010,35010,31,blue-collar,married,university_degree,False,True
35011,35011,25,blue-collar,single,basic_9y,False,True
35012,35012,55,management,married,basic_6y,False,False
35013,35013,39,self-employed,married,basic_9y,False,True
35014,35014,55,management,married,basic_6y,False,True
35015,35015,51,admin_,married,high_school,False,False
35016,35016,50,services,married,high_school,False,False
35017,35017,30,entrepreneur,married,high_school,False,True
